time,temperature_2m,relativehumidity_2m,rain,snowfall,windspeed_10m,winddirection_10m,soil_temperature_0_to_7cm,SourceId
1678341600,1.0,92,0.0,0.0,11.0,58,2.2,4
1678345200,1.0,92,0.0,0.0,10.8,64,2.2,4
1678348800,1.2,91,0.0,0.0,10.7,76,2.3,4
1678352400,1.7,89,0.0,0.0,9.4,94,2.6,4
1678356000,2.3,88,0.0,0.0,10.9,96,3.0,4
1678359600,2.9,86,0.1,0.0,10.5,98,3.3,4
1678363200,3.1,88,0.5,0.0,12.8,100,3.5,4
1678366800,2.9,93,0.8,0.0,13.8,97,3.4,4
1678370400,2.7,95,1.2,0.0,14.3,102,3.3,4
1678374000,3.0,95,0.3,0.0,14.7,101,3.3,4
1678377600,2.9,97,0.5,0.0,14.3,102,3.3,4
1678381200,2.9,98,0.8,0.0,13.1,98,3.3,4
1678384800,2.9,98,1.3,0.0,12.3,97,3.3,4
1678388400,3.0,98,2.0,0.0,13.4,95,3.3,4
1678392000,3.2,98,1.4,0.0,12.2,92,3.3,4
1678395600,3.4,98,2.1,0.0,11.6,95,3.3,4
1678399200,3.5,98,2.0,0.0,6.2,100,3.4,4
1678402800,3.6,98,2.4,0.0,2.5,82,3.5,4
1678406400,3.8,97,2.8,0.0,1.3,124,3.5,4
1678410000,4.1,97,2.7,0.0,4.1,135,3.6,4
1678413600,4.0,98,2.0,0.0,7.6,161,3.7,4
1678417200,3.9,98,1.9,0.0,6.0,147,3.7,4
1678420800,3.9,98,0.7,0.0,4.4,145,3.7,4
1678424400,3.6,98,0.9,0.0,5.5,148,3.7,4
1678428000,3.2,98,0.8,0.0,5.7,162,3.6,4
1678431600,3.6,96,0.7,0.0,6.4,164,3.7,4
1678435200,4.2,96,0.3,0.0,6.5,161,3.9,4
1678438800,5.3,97,0.1,0.0,5.5,148,4.3,4
1678442400,5.8,98,0.9,0.0,3.4,122,4.7,4
1678446000,5.4,99,0.9,0.0,10.9,27,4.8,4
1678449600,4.1,98,1.4,0.0,25.1,13,4.6,4
1678453200,2.1,96,1.5,0.14,36.0,357,4.0,4
1678456800,1.9,93,0.5,0.98,42.3,351,3.6,4
1678460400,1.9,90,0.4,0.28,37.3,347,3.4,4
1678464000,2.2,84,0.3,0.0,37.8,339,3.4,4
1678467600,2.4,77,0.1,0.0,33.2,330,3.3,4
1678471200,2.1,75,0.0,0.0,31.8,327,3.0,4
1678474800,2.2,70,0.0,0.0,28.9,329,2.8,4
1678478400,2.2,65,0.0,0.0,25.8,332,2.7,4
1678482000,2.5,58,0.0,0.0,21.6,332,2.7,4
1678485600,2.6,56,0.0,0.0,17.9,326,2.6,4
1678489200,2.7,56,0.0,0.0,17.2,331,2.6,4
1678492800,2.6,56,0.0,0.0,16.3,332,2.5,4
1678496400,2.6,56,0.0,0.0,15.0,336,2.4,4
1678500000,2.6,56,0.0,0.0,13.5,335,2.4,4
1678503600,2.3,57,0.0,0.0,11.6,334,2.2,4
1678507200,2.0,58,0.0,0.0,10.0,347,2.0,4
1678510800,1.8,60,0.0,0.0,7.9,360,1.8,4
1678514400,0.7,71,0.0,0.0,9.5,25,1.5,4
1678518000,-0.1,77,0.0,0.0,7.0,69,1.1,4
1678521600,2.2,79,0.0,0.0,3.3,139,2.1,4
1678525200,4.4,60,0.0,0.0,5.2,164,4.5,4
1678528800,4.9,56,0.0,0.0,7.6,180,4.9,4
1678532400,5.1,54,0.0,0.0,7.5,197,5.2,4
1678536000,5.5,54,0.0,0.0,8.5,216,5.9,4
1678539600,6.1,51,0.0,0.0,8.7,225,6.5,4
1678543200,6.2,51,0.0,0.0,9.8,242,6.6,4
1678546800,5.9,54,0.0,0.0,8.3,252,6.3,4
1678550400,5.7,57,0.0,0.0,4.0,243,5.9,4
1678554000,5.2,62,0.0,0.0,3.6,233,5.3,4
1678557600,4.5,65,0.0,0.0,4.3,175,4.4,4
1678561200,2.3,83,0.0,0.0,5.7,145,3.5,4
1678564800,2.2,79,0.0,0.0,7.9,137,3.0,4
1678568400,2.1,79,0.0,0.0,8.7,138,2.8,4
1678572000,2.6,74,0.0,0.0,10.7,140,3.0,4
1678575600,2.7,72,0.0,0.0,13.5,151,3.1,4
1678579200,2.9,69,0.0,0.0,16.5,157,3.2,4
1678582800,2.9,69,0.0,0.0,16.3,158,3.2,4
1678586400,2.6,72,0.2,0.07,16.2,159,3.1,4
1678590000,2.2,78,0.4,0.0,18.2,162,3.0,4
1678593600,1.9,83,0.6,0.07,18.6,162,2.9,4
1678597200,2.1,88,0.3,0.0,18.1,167,2.9,4
1678600800,2.9,91,0.1,0.0,18.3,190,3.1,4
1678604400,4.5,92,0.1,0.0,20.2,220,3.5,4
1678608000,6.6,95,0.0,0.0,24.5,248,4.2,4
1678611600,7.9,93,0.0,0.0,27.5,259,4.9,4
1678615200,8.4,91,0.0,0.0,22.8,252,5.5,4
1678618800,8.4,90,0.0,0.0,25.3,246,5.8,4
1678622400,9.1,85,0.1,0.0,28.5,245,6.5,4
1678626000,9.5,81,0.1,0.0,30.1,242,7.1,4
1678629600,9.4,80,0.0,0.0,30.4,244,7.4,4
1678633200,9.4,81,0.0,0.0,26.7,241,7.4,4
1678636800,9.4,80,0.0,0.0,27.5,238,7.5,4
1678640400,9.1,80,0.0,0.0,30.0,237,7.3,4
1678644000,8.7,84,0.0,0.0,29.3,233,7.0,4
1678647600,8.9,89,0.0,0.0,28.5,227,6.9,4
1678651200,8.8,88,0.0,0.0,27.0,223,6.9,4
1678654800,9.0,86,0.3,0.0,24.8,213,7.0,4
1678658400,9.2,85,0.6,0.0,26.9,200,7.0,4
1678662000,9.2,88,1.0,0.0,28.2,197,7.0,4
1678665600,9.4,89,0.6,0.0,32.2,200,7.1,4
1678669200,9.8,92,0.3,0.0,35.0,209,7.3,4
1678672800,10.1,95,0.2,0.0,34.3,216,7.6,4
1678676400,10.5,94,0.0,0.0,36.7,222,7.8,4
1678680000,10.9,92,0.2,0.0,38.0,222,7.9,4
1678683600,11.1,90,0.1,0.0,38.8,221,8.1,4
1678687200,11.2,90,0.0,0.0,39.8,222,8.2,4
1678690800,11.5,88,0.1,0.0,40.5,225,8.4,4
1678694400,11.7,86,0.0,0.0,41.5,226,8.6,4
1678698000,12.1,82,0.0,0.0,43.0,224,9.0,4
1678701600,12.9,78,0.1,0.0,38.6,219,9.8,4
1678705200,13.2,74,0.1,0.0,45.6,224,10.4,4
1678708800,13.3,71,0.0,0.0,47.4,227,10.9,4
1678712400,12.9,71,0.0,0.0,45.1,227,10.9,4
1678716000,12.6,70,0.0,0.0,42.1,230,10.9,4
1678719600,12.4,71,0.0,0.0,37.4,231,10.9,4
1678723200,12.1,71,0.0,0.0,38.9,231,10.7,4
1678726800,11.6,70,0.0,0.0,35.1,231,10.2,4
1678730400,11.1,71,0.0,0.0,30.3,227,9.7,4
1678734000,11.3,70,0.0,0.0,27.2,223,9.4,4
1678737600,11.0,72,0.0,0.0,25.3,221,9.2,4
1678741200,10.7,72,0.0,0.0,25.2,222,9.0,4
1678744800,10.4,74,0.0,0.0,28.6,228,8.9,4
1678748400,10.2,76,0.0,0.0,29.1,229,8.8,4
1678752000,9.9,77,0.0,0.0,30.8,226,8.8,4
1678755600,9.5,80,0.1,0.0,31.3,225,8.7,4
1678759200,9.2,82,0.0,0.0,29.0,223,8.5,4
1678762800,8.9,84,0.0,0.0,27.8,221,8.3,4
1678766400,8.7,85,0.0,0.0,27.5,223,8.2,4
1678770000,8.6,86,0.3,0.0,27.4,240,8.2,4
1678773600,7.9,92,0.8,0.0,27.9,292,8.0,4
1678777200,7.0,93,0.5,0.0,25.4,308,7.6,4
1678780800,6.4,88,0.3,0.0,26.0,326,7.4,4
1678784400,6.3,85,0.4,0.0,28.2,346,7.2,4
1678788000,6.3,81,0.2,0.0,26.6,351,7.3,4
1678791600,6.4,71,0.2,0.0,26.3,350,7.5,4
1678795200,6.4,58,0.1,0.0,26.0,343,7.7,4
1678798800,6.7,52,0.1,0.0,25.8,333,8.4,4
1678802400,6.7,52,0.0,0.0,26.2,326,8.5,4
1678806000,6.5,52,0.0,0.0,23.4,317,8.3,4
1678809600,6.2,53,0.0,0.0,22.1,307,7.7,4
1678813200,5.9,55,0.0,0.0,17.9,292,7.2,4
1678816800,5.5,53,0.0,0.0,17.7,282,6.5,4
1678820400,5.1,55,0.1,0.0,19.9,276,6.0,4
1678824000,4.9,64,0.2,0.0,18.8,265,5.7,4
1678827600,4.3,74,0.2,0.0,20.5,260,5.4,4
1678831200,3.7,81,0.4,0.0,20.2,274,5.1,4
1678834800,2.8,88,0.9,0.07,17.5,279,4.8,4
1678838400,2.9,90,0.5,0.0,15.5,282,4.7,4
1678842000,3.2,92,0.2,0.0,14.9,285,4.7,4
1678845600,3.2,92,0.4,0.0,15.0,294,4.6,4
1678849200,2.8,91,0.1,0.0,15.7,307,4.3,4
1678852800,2.7,88,0.1,0.0,13.8,317,4.1,4
1678856400,2.6,87,0.1,0.0,11.4,325,3.9,4
1678860000,2.4,84,0.1,0.0,6.7,344,3.6,4
1678863600,2.2,89,0.0,0.0,4.5,346,3.6,4
1678867200,4.3,80,0.0,0.0,2.9,7,5.2,4
1678870800,5.2,72,0.0,0.0,0.8,117,6.7,4
1678874400,6.0,66,0.0,0.0,5.1,172,7.6,4
1678878000,6.8,60,0.0,0.0,8.4,205,8.5,4
1678881600,7.4,54,0.0,0.0,11.6,216,9.2,4
1678885200,7.9,50,0.0,0.0,12.3,218,9.5,4
1678888800,8.1,50,0.0,0.0,13.9,217,9.5,4
1678892400,8.1,49,0.0,0.0,14.9,212,9.1,4
1678896000,7.8,51,0.0,0.0,12.2,208,8.4,4
1678899600,7.2,56,0.0,0.0,8.4,190,7.6,4
1678903200,6.4,59,0.0,0.0,9.0,164,6.8,4
1678906800,6.0,65,0.0,0.0,12.9,150,6.3,4
1678910400,5.8,65,0.0,0.0,15.1,152,6.0,4
1678914000,5.7,63,0.0,0.0,17.1,155,5.9,4
1678917600,5.6,63,0.0,0.0,18.1,163,5.7,4
1678921200,5.5,63,0.0,0.0,18.5,173,5.6,4
1678924800,5.5,65,0.0,0.0,18.1,174,5.6,4
1678928400,5.5,69,0.1,0.0,19.2,175,5.6,4
1678932000,5.5,75,0.1,0.0,20.6,175,5.6,4
1678935600,5.5,78,0.1,0.0,21.5,171,5.6,4
1678939200,5.6,80,0.3,0.0,22.5,168,5.6,4
1678942800,5.7,80,0.3,0.0,23.9,169,5.6,4
1678946400,5.8,81,0.3,0.0,24.6,169,5.6,4
1678950000,6.1,84,0.2,0.0,24.6,169,5.6,4
1678953600,6.6,81,0.0,0.0,24.9,170,5.8,4
1678957200,7.6,78,0.0,0.0,25.0,173,6.4,4
1678960800,8.5,71,0.0,0.0,25.7,174,7.2,4
1678964400,9.3,67,0.0,0.0,25.2,177,7.8,4
1678968000,10.2,63,0.0,0.0,24.5,176,8.5,4
1678971600,11.1,61,0.0,0.0,25.2,177,9.1,4
1678975200,12.0,59,0.0,0.0,25.2,178,9.8,4
1678978800,12.7,57,0.0,0.0,24.9,176,10.3,4
1678982400,12.7,58,0.0,0.0,22.4,174,10.3,4
1678986000,12.0,60,0.0,0.0,21.3,176,9.8,4
1678989600,11.1,62,0.0,0.0,21.5,171,9.1,4
1678993200,10.1,59,0.0,0.0,22.3,171,8.5,4
1678996800,9.7,61,0.0,0.0,22.1,173,8.2,4
1679000400,9.7,61,0.0,0.0,21.3,175,8.1,4
1679004000,9.7,60,0.0,0.0,21.3,176,8.0,4
1679007600,9.8,60,0.0,0.0,21.2,181,8.0,4
1679011200,9.9,60,0.0,0.0,19.8,181,8.1,4
1679014800,9.8,62,0.0,0.0,17.7,182,8.1,4
1679018400,9.5,65,0.0,0.0,17.3,184,8.0,4
1679022000,8.9,68,0.0,0.0,17.4,186,7.8,4
1679025600,8.4,72,0.0,0.0,15.3,195,7.5,4
1679029200,8.0,75,0.0,0.0,12.6,183,7.3,4
1679032800,7.8,77,0.0,0.0,14.4,179,7.2,4
1679036400,7.8,80,0.0,0.0,14.4,179,7.2,4
1679040000,8.7,81,0.0,0.0,15.5,180,7.9,4
1679043600,10.3,77,0.0,0.0,14.8,183,9.0,4
1679047200,11.3,75,0.0,0.0,14.1,195,9.8,4
1679050800,12.1,74,0.0,0.0,9.1,189,10.5,4
1679054400,12.5,75,0.0,0.0,11.1,205,10.8,4
1679058000,13.1,74,0.5,0.0,5.5,212,11.3,4
1679061600,13.6,74,0.2,0.0,4.1,142,11.6,4
1679065200,14.0,73,0.2,0.0,8.8,145,11.7,4
1679068800,13.8,75,0.0,0.0,6.8,162,11.5,4
1679072400,13.1,76,0.0,0.0,5.8,180,11.1,4
1679076000,12.1,81,0.0,0.0,8.4,211,10.5,4
1679079600,12.3,84,0.0,0.0,10.2,228,10.3,4
1679083200,11.6,88,0.0,0.0,12.5,231,10.1,4
1679086800,10.6,90,0.0,0.0,13.6,233,9.7,4
1679090400,9.7,90,0.0,0.0,13.1,233,9.3,4
1679094000,9.2,90,0.0,0.0,10.8,233,8.9,4
1679097600,8.9,91,0.0,0.0,9.8,216,8.6,4
1679101200,8.6,91,0.3,0.0,11.9,209,8.3,4
1679104800,8.3,92,1.0,0.0,11.9,209,8.1,4
1679108400,8.2,93,0.2,0.0,11.1,205,8.0,4
1679112000,8.3,94,0.4,0.0,10.4,194,8.0,4
1679115600,7.9,95,0.0,0.0,10.9,188,7.8,4
1679119200,7.7,95,0.0,0.0,12.3,185,7.7,4
1679122800,8.4,95,0.0,0.0,13.5,189,8.0,4
1679126400,9.5,93,0.1,0.0,13.4,185,8.6,4
1679130000,10.5,91,0.2,0.0,13.7,180,9.4,4
1679133600,11.6,87,0.2,0.0,13.7,177,10.3,4
1679137200,12.7,83,0.0,0.0,15.2,175,11.1,4
1679140800,13.5,79,0.0,0.0,17.7,175,11.8,4
1679144400,14.0,76,0.1,0.0,18.1,174,12.4,4
1679148000,14.0,73,0.2,0.0,19.7,171,12.4,4
1679151600,13.3,79,0.4,0.0,19.8,168,11.9,4
1679155200,12.0,84,1.0,0.0,19.1,177,11.3,4
1679158800,11.3,87,0.3,0.0,17.8,187,10.7,4
1679162400,10.7,88,0.1,0.0,17.3,192,10.1,4
1679166000,11.1,86,0.2,0.0,17.3,192,9.9,4
1679169600,10.8,88,0.1,0.0,17.2,196,9.7,4
1679173200,10.4,89,0.2,0.0,16.6,202,9.6,4
1679176800,10.0,90,0.0,0.0,15.8,204,9.4,4
1679180400,9.4,93,0.0,0.0,16.2,212,9.1,4
1679184000,8.9,94,0.0,0.0,14.0,215,8.9,4
1679187600,8.4,95,0.0,0.0,14.0,215,8.6,4
1679191200,8.0,96,0.0,0.0,14.8,223,8.4,4
1679194800,7.5,96,0.0,0.0,13.2,225,8.1,4
1679198400,7.1,96,0.0,0.0,11.7,214,7.8,4
1679202000,7.0,96,0.0,0.0,11.6,206,7.7,4
1679205600,6.6,97,0.0,0.0,12.4,210,7.5,4
1679209200,7.4,97,0.0,0.0,13.8,213,7.8,4
1679212800,8.2,93,0.0,0.0,14.5,226,8.2,4
1679216400,9.0,92,0.0,0.0,12.6,239,8.7,4
1679220000,9.5,90,0.0,0.0,10.7,256,9.4,4
1679223600,10.0,87,0.0,0.0,8.8,289,9.9,4
1679227200,10.2,86,0.0,0.0,8.2,293,10.5,4
1679230800,10.4,84,0.0,0.0,11.0,289,11.0,4
1679234400,10.1,86,0.0,0.0,15.3,297,10.9,4
1679238000,9.5,87,0.0,0.0,14.0,299,10.5,4
1679241600,9.0,87,0.0,0.0,14.0,296,10.1,4
1679245200,8.6,86,0.0,0.0,14.5,293,9.6,4
1679248800,8.1,87,0.0,0.0,12.6,283,9.1,4
1679252400,7.8,89,0.0,0.0,10.8,268,8.6,4
1679256000,7.7,88,0.0,0.0,9.9,251,8.4,4
1679259600,7.3,89,0.0,0.0,9.7,231,8.1,4
1679263200,7.4,86,0.0,0.0,12.7,235,8.0,4
1679266800,7.0,86,0.0,0.0,12.3,220,7.7,4
1679270400,7.0,85,0.0,0.0,13.3,213,7.5,4
1679274000,6.7,86,0.0,0.0,15.1,213,7.3,4
1679277600,6.7,86,0.0,0.0,16.4,213,7.3,4
1679281200,6.8,86,0.0,0.0,16.7,217,7.3,4
1679284800,6.9,87,0.0,0.0,17.7,213,7.3,4
1679288400,6.9,88,0.0,0.0,19.4,215,7.3,4
1679292000,6.9,88,0.0,0.0,19.8,217,7.3,4
1679295600,7.1,89,0.2,0.0,20.4,216,7.4,4
1679299200,7.2,89,0.2,0.0,20.7,215,7.4,4
1679302800,7.5,89,0.1,0.0,20.4,212,7.6,4
1679306400,7.8,88,0.2,0.0,21.4,207,7.8,4
1679310000,8.0,87,0.2,0.0,23.7,213,7.9,4
1679313600,8.2,88,0.2,0.0,22.9,217,8.0,4
1679317200,8.2,90,0.2,0.0,22.7,222,8.0,4
1679320800,8.5,91,0.8,0.0,22.1,224,8.1,4
1679324400,8.7,91,0.1,0.0,21.7,228,8.1,4
1679328000,8.9,90,0.0,0.0,22.1,233,8.2,4
1679331600,9.0,90,0.0,0.0,21.9,234,8.2,4
1679335200,9.0,90,0.0,0.0,21.4,234,8.2,4
1679338800,9.2,89,0.0,0.0,20.5,232,8.2,4
1679342400,9.1,90,0.0,0.0,20.2,230,8.2,4
1679346000,8.9,91,0.0,0.0,19.9,228,8.2,4
1679349600,8.8,91,0.0,0.0,20.7,229,8.2,4
1679353200,8.8,91,0.0,0.0,19.3,225,8.1,4
1679356800,8.7,91,0.5,0.0,18.3,225,8.1,4
1679360400,8.7,91,0.2,0.0,17.4,218,8.1,4
1679364000,8.7,91,0.2,0.0,16.0,211,8.0,4
1679367600,8.8,90,0.1,0.0,16.3,202,8.0,4
1679371200,8.8,89,0.3,0.0,17.2,200,8.0,4
1679374800,8.8,89,0.3,0.0,16.4,195,7.9,4
1679378400,8.5,89,0.3,0.0,16.5,190,7.8,4
1679382000,8.9,90,0.4,0.0,17.5,188,8.0,4
1679385600,9.1,89,0.1,0.0,18.2,194,8.1,4
1679389200,9.9,89,0.0,0.0,19.7,204,8.6,4
1679392800,10.6,82,0.0,0.0,23.4,214,9.3,4
1679396400,10.7,80,0.0,0.0,24.8,221,9.7,4
1679400000,11.1,75,0.0,0.0,27.2,224,10.4,4
1679403600,11.8,73,0.0,0.0,26.5,223,11.1,4
1679407200,11.6,76,0.0,0.0,24.6,219,10.8,4
1679410800,11.4,80,0.0,0.0,23.1,217,10.6,4
1679414400,11.3,81,0.0,0.0,26.8,220,10.5,4
1679418000,11.0,81,0.0,0.0,25.4,218,10.3,4
1679421600,10.5,82,0.0,0.0,24.3,220,9.8,4
1679425200,10.3,84,0.0,0.0,25.5,223,9.5,4
1679428800,9.8,85,0.0,0.0,25.0,221,9.1,4
1679432400,9.4,84,0.0,0.0,24.6,218,8.9,4
1679436000,9.3,84,0.0,0.0,27.2,217,8.7,4
1679439600,9.1,85,0.0,0.0,24.7,214,8.6,4
1679443200,9.1,86,0.0,0.0,21.6,204,8.6,4
1679446800,9.1,88,0.0,0.0,22.6,197,8.5,4
1679450400,9.1,89,0.0,0.0,25.6,200,8.5,4
1679454000,9.5,86,0.0,0.0,26.6,207,8.6,4
1679457600,9.5,83,0.0,0.0,26.7,209,8.7,4
1679461200,9.1,81,0.0,0.0,27.5,206,8.6,4
1679464800,8.8,81,0.1,0.0,29.6,207,8.4,4
1679468400,9.9,80,0.6,0.0,29.3,208,8.8,4
1679472000,9.8,82,0.7,0.0,30.3,205,8.9,4
1679475600,9.4,86,0.6,0.0,31.3,204,8.8,4
1679479200,9.3,86,0.6,0.0,30.4,206,8.7,4
1679482800,9.4,87,0.6,0.0,31.4,208,8.7,4
1679486400,9.6,86,0.2,0.0,29.9,206,8.8,4
1679490000,10.2,85,0.0,0.0,28.4,204,9.1,4
1679493600,10.5,85,0.0,0.0,30.4,206,9.3,4
1679497200,10.8,85,0.3,0.0,29.5,204,9.5,4
1679500800,10.8,86,0.0,0.0,29.1,202,9.5,4
1679504400,10.8,87,0.3,0.0,29.1,206,9.5,4
1679508000,10.9,87,0.4,0.0,27.5,207,9.5,4
1679511600,11.1,88,0.6,0.0,26.9,205,9.5,4
1679515200,11.0,88,0.7,0.0,28.3,202,9.4,4
1679518800,10.8,89,0.7,0.0,30.0,204,9.4,4
1679522400,10.9,88,0.1,0.0,31.1,208,9.4,4
1679526000,10.9,87,0.1,0.0,30.2,211,9.4,4
1679529600,10.9,88,0.1,0.0,29.7,211,9.4,4
1679533200,11.0,85,0.1,0.0,31.2,211,9.4,4
1679536800,10.7,84,0.1,0.0,33.0,216,9.3,4
1679540400,10.7,83,0.1,0.0,33.9,224,9.3,4
1679544000,10.4,83,0.1,0.0,32.9,228,9.3,4
1679547600,10.0,86,0.0,0.0,31.1,229,9.1,4
1679551200,9.6,87,0.0,0.0,28.8,228,9.0,4
1679554800,10.0,86,0.1,0.0,26.5,226,9.1,4
1679558400,10.3,86,0.1,0.0,26.0,224,9.5,4
1679562000,10.7,85,0.1,0.0,28.8,221,9.9,4
1679565600,11.5,85,0.1,0.0,27.8,222,10.8,4
1679569200,12.1,85,0.2,0.0,29.6,222,11.5,4
1679572800,12.7,83,0.2,0.0,28.5,223,12.0,4
1679576400,13.2,79,0.2,0.0,28.5,226,12.5,4
1679580000,13.5,77,0.2,0.0,23.2,224,12.7,4
1679583600,12.8,79,0.4,0.0,21.2,212,12.5,4
1679587200,12.7,82,0.1,0.0,22.6,214,12.0,4
1679590800,12.4,80,0.5,0.0,23.8,212,11.6,4
1679594400,11.6,85,0.4,0.0,22.1,199,10.9,4
1679598000,11.7,87,0.8,0.0,24.9,198,10.7,4
1679601600,11.6,88,1.0,0.0,27.1,197,10.5,4
1679605200,11.8,87,0.7,0.0,29.8,198,10.4,4
1679608800,11.8,87,0.4,0.0,36.0,200,10.4,4
1679612400,11.8,87,0.5,0.0,36.8,202,10.4,4
1679616000,11.8,88,0.4,0.0,38.4,210,10.4,4
1679619600,11.8,89,0.5,0.0,37.4,225,10.4,4
1679623200,11.2,89,0.1,0.0,35.1,243,10.2,4
1679626800,10.3,88,0.0,0.0,31.9,245,9.9,4
1679630400,9.5,87,0.0,0.0,30.4,239,9.5,4
1679634000,9.0,88,0.0,0.0,30.0,232,9.2,4
1679637600,9.0,89,0.0,0.0,29.6,230,9.1,4
1679641200,9.5,86,0.0,0.0,31.1,233,9.3,4
1679644800,10.1,84,0.0,0.0,28.4,231,9.8,4
1679648400,10.6,83,0.1,0.0,29.5,231,10.5,4
1679652000,11.1,82,0.2,0.0,29.7,237,11.1,4
1679655600,11.4,82,0.2,0.0,28.4,237,11.6,4
1679659200,11.7,80,0.2,0.0,30.8,232,12.0,4
1679662800,12.1,78,0.2,0.0,31.0,231,12.3,4
1679666400,11.7,76,1.4,0.0,31.9,233,12.3,4
1679670000,11.4,79,0.5,0.0,28.8,227,11.8,4
1679673600,11.0,76,0.0,0.0,31.6,228,11.5,4
1679677200,10.7,75,0.0,0.0,32.8,224,11.1,4
1679680800,10.4,75,0.0,0.0,31.1,221,10.6,4
1679684400,10.1,76,0.0,0.0,32.1,223,10.1,4
1679688000,9.8,76,0.0,0.0,32.8,224,9.9,4
1679691600,9.5,77,0.0,0.0,33.6,225,9.6,4
1679695200,9.2,77,0.0,0.0,35.5,235,9.4,4
1679698800,8.9,79,0.0,0.0,33.5,230,9.2,4
1679702400,8.7,80,0.0,0.0,34.1,228,9.0,4
1679706000,8.5,82,0.0,0.0,34.4,227,8.9,4
1679709600,8.4,83,0.0,0.0,34.2,228,8.8,4
1679713200,8.5,83,0.1,0.0,34.5,231,8.7,4
1679716800,8.2,85,0.2,0.0,34.3,234,8.6,4
1679720400,8.1,83,0.3,0.0,34.2,236,8.4,4
1679724000,7.7,83,0.3,0.0,35.3,240,8.2,4
1679727600,8.3,80,0.3,0.0,37.7,241,8.3,4
1679731200,8.9,78,0.1,0.0,39.8,244,8.6,4
1679734800,9.5,76,0.0,0.0,40.3,246,9.1,4
1679738400,9.9,72,0.0,0.0,37.7,246,9.8,4
1679742000,10.1,73,0.1,0.0,39.2,247,10.3,4
1679745600,10.3,74,0.1,0.0,41.0,247,10.8,4
1679749200,10.5,73,0.0,0.0,40.8,254,11.0,4
1679752800,10.8,71,0.0,0.0,40.5,258,11.2,4
1679756400,11.1,70,0.0,0.0,36.8,258,11.4,4
1679760000,10.8,72,0.0,0.0,29.8,255,11.2,4
1679763600,10.2,74,0.1,0.0,30.6,252,10.6,4
1679767200,9.3,79,0.2,0.0,27.4,256,9.9,4
1679770800,9.1,79,0.3,0.0,23.5,259,9.4,4
1679774400,8.7,82,0.0,0.0,20.2,254,8.9,4
1679778000,8.4,83,0.1,0.0,18.9,246,8.6,4
1679781600,8.2,85,0.0,0.0,17.1,245,8.4,4
1679785200,8.1,88,0.1,0.0,17.1,242,8.3,4
1679788800,7.9,89,0.0,0.0,13.0,236,8.2,4
1679792400,7.4,91,0.0,0.0,10.1,215,7.9,4
1679796000,7.0,94,0.0,0.0,10.0,195,7.7,4
1679799600,6.9,95,0.0,0.0,10.9,186,7.6,4
1679803200,6.7,95,0.0,0.0,9.6,167,7.5,4
1679806800,6.7,94,0.1,0.0,9.0,143,7.5,4
1679810400,6.5,95,0.2,0.0,9.1,124,7.4,4
1679814000,7.1,94,0.6,0.0,10.3,102,7.7,4
1679817600,7.4,94,1.2,0.0,10.9,81,7.9,4
1679821200,7.7,94,1.4,0.0,13.1,69,8.1,4
1679824800,7.7,94,1.3,0.0,11.5,51,8.1,4
1679828400,7.9,93,0.8,0.0,14.3,41,8.4,4
1679832000,8.2,91,0.3,0.0,18.7,28,8.7,4
1679835600,8.4,85,0.2,0.0,21.9,20,8.9,4
1679839200,8.3,78,0.3,0.0,25.7,18,9.0,4
1679842800,8.2,68,0.0,0.0,27.2,15,9.1,4
1679846400,7.7,63,0.0,0.0,27.2,11,9.0,4
1679850000,7.1,63,0.0,0.0,26.6,9,8.5,4
1679853600,6.3,64,0.0,0.0,25.6,10,7.7,4
1679857200,5.8,63,0.0,0.0,24.1,10,7.1,4
1679860800,5.6,63,0.0,0.0,23.0,10,6.7,4
1679864400,5.6,62,0.0,0.0,20.8,9,6.5,4
1679868000,5.5,61,0.0,0.0,18.1,6,6.4,4
1679871600,5.3,62,0.0,0.0,15.8,360,6.1,4
1679875200,5.3,65,0.0,0.0,14.7,349,6.1,4
1679878800,4.7,71,0.0,0.0,15.9,342,5.8,4
1679882400,4.5,74,0.0,0.0,17.7,340,5.6,4
1679886000,4.4,73,0.2,0.0,19.5,341,5.5,4
1679889600,4.4,70,0.0,0.0,20.2,341,5.3,4
1679893200,4.4,68,0.0,0.0,19.5,341,5.2,4
1679896800,4.4,67,0.0,0.0,19.2,337,5.2,4
1679900400,4.7,67,0.0,0.0,20.4,334,5.4,4
1679904000,5.2,62,0.0,0.0,24.8,332,6.1,4
1679907600,5.6,61,0.2,0.0,25.9,331,6.8,4
1679911200,6.2,61,0.1,0.0,24.3,328,7.6,4
1679914800,6.7,59,0.0,0.0,23.7,324,8.3,4
1679918400,6.8,59,0.1,0.0,24.2,319,8.8,4
1679922000,6.9,57,0.2,0.0,24.5,319,9.1,4
1679925600,6.8,56,0.1,0.0,25.1,321,9.1,4
1679929200,6.6,55,0.0,0.0,25.6,322,8.9,4
1679932800,6.3,56,0.0,0.0,25.1,322,8.4,4
1679936400,5.9,58,0.0,0.0,21.9,324,7.7,4
1679940000,5.3,60,0.0,0.0,17.4,326,6.9,4
1679943600,4.6,64,0.0,0.0,14.2,330,6.2,4
1679947200,4.3,66,0.0,0.0,11.3,329,5.6,4
1679950800,4.0,67,0.0,0.0,8.0,324,5.2,4
1679954400,3.8,67,0.0,0.0,7.9,313,4.9,4
